"FACTORY_CD","DELIVERY_KEY","DELIVERY_DATE","DELIVERY_TIME","DELIVERY_ORDER","BLOCK_CD","DELIVERY_LOCATION","INVENTORY_CODE","COMMENT","APPROVER","RESULT","UPDATE_DATE","PLAN_DATE","PLAN_TIME","PART_NO","DIM","SUPPLIER_CD","RATIO","CLASS","LOGIC","CD_SPLY_FACT"
"HT","","20260318","1500",40,"2300","","","","","WF0020",13-MAR-26,"20260318","1500","FL1-4756-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","1500",40,"2300","","","","","WF0020",13-MAR-26,"20260318","1600","FL1-4756-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","1500",360,"4100","","","","","WF0020",13-MAR-26,"20260318","0800","QD1-2784-000","000","R200",100,"M/C",3,"00"
"HT","","20260318","1500",440,"4100","","","","","WF0020",13-MAR-26,"20260318","0800","QC5-8759-000","000","R200",100,"M/C",3,"00"
"HT","","20260318","1500",800,"4100","","","","","WF0020",13-MAR-26,"20260318","2200","QD1-1705-000","000","M411",100,"M/C",3,"00"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260318","0900","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260318","1000","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260318","1100","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260318","1300","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260318","1400","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260318","1600","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2100","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2200","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2300","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260319","0100","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260319","0200","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260319","0400","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",10,"2300","","","","","WF0020",13-MAR-26,"20260319","1300","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",20,"2300","","","","","WF0020",13-MAR-26,"20260318","1500","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",20,"2300","","","","","WF0020",13-MAR-26,"20260318","2000","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",20,"2300","","","","","WF0020",13-MAR-26,"20260319","0300","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",20,"2300","","","","","WF0020",13-MAR-26,"20260319","0800","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",20,"2300","","","","","WF0020",13-MAR-26,"20260319","0900","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",20,"2300","","","","","WF0020",13-MAR-26,"20260319","1000","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",20,"2300","","","","","WF0020",13-MAR-26,"20260319","1400","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",20,"2300","","","","","WF0020",13-MAR-26,"20260319","1500","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",40,"2300","","","","","WF0020",13-MAR-26,"20260319","1100","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",80,"2300","","","","","WF0020",13-MAR-26,"20260318","0800","FE2-B140-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",100,"2300","","","","","WF0020",13-MAR-26,"20260318","1100","FE3-6228-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",100,"2300","","","","","WF0020",13-MAR-26,"20260318","1600","FE3-6228-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",100,"2300","","","","","WF0020",13-MAR-26,"20260318","2300","FE3-6228-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",100,"2300","","","","","WF0020",13-MAR-26,"20260319","0300","FE3-6228-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",100,"2300","","","","","WF0020",13-MAR-26,"20260319","0800","FE3-6228-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",100,"2300","","","","","WF0020",13-MAR-26,"20260319","1100","FE3-6228-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","1600",300,"2300","","","","","WF0020",13-MAR-26,"20260318","0800","FE3-6228-000","000","X411",100,"M/C",3,"01"
"HT","","20260318","2000",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2000","FE3-9638-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2000",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2100","FE3-9638-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2000",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2200","FC5-4759-000","000","T731",100,"M/C",3,"01"
"HT","","20260318","2000",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2300","FC5-4759-000","000","T731",100,"M/C",3,"01"
"HT","","20260318","2000",20,"2300","","","","","WF0020",13-MAR-26,"20260318","2100","FC5-4759-000","000","T731",100,"M/C",3,"01"
"HT","","20260318","2000",20,"2300","","","","","WF0020",13-MAR-26,"20260318","2100","FE3-9635-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2000",20,"2300","","","","","WF0020",13-MAR-26,"20260318","2000","FL0-2151-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2000",20,"2300","","","","","WF0020",13-MAR-26,"20260318","2100","FL0-3086-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2000",30,"2300","","","","","WF0020",13-MAR-26,"20260318","2000","FE8-8150-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2000",40,"2300","","","","","WF0020",13-MAR-26,"20260318","2100","FL1-4756-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2000",80,"2300","","","","","WF0020",13-MAR-26,"20260318","2100","FE2-E300-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",3,"2300","","","","","WF0020",13-MAR-26,"20260319","0200","FE3-9699-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",5,"2300","","","","","WF0020",13-MAR-26,"20260318","2300","FE3-6880-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",5,"2300","","","","","WF0020",13-MAR-26,"20260319","0100","FE3-6880-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2200","FE3-9635-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2300","FE3-9635-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2300","FE3-9638-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",10,"2300","","","","","WF0020",13-MAR-26,"20260319","0200","FE3-6880-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2200","FL0-3086-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",10,"2300","","","","","WF0020",13-MAR-26,"20260318","2300","FL0-3086-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",20,"2300","","","","","WF0020",13-MAR-26,"20260318","2200","FE3-9638-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",20,"2300","","","","","WF0020",13-MAR-26,"20260318","2200","FL0-2151-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",20,"2300","","","","","WF0020",13-MAR-26,"20260319","0100","FL0-2151-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",20,"2300","","","","","WF0020",13-MAR-26,"20260319","0200","FL0-2079-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",30,"2300","","","","","WF0020",13-MAR-26,"20260318","2200","FE8-8150-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",40,"2300","","","","","WF0020",13-MAR-26,"20260318","2200","FL1-4756-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",40,"2300","","","","","WF0020",13-MAR-26,"20260318","2300","FL1-4756-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",40,"2300","","","","","WF0020",13-MAR-26,"20260319","0100","FL1-4756-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",40,"2300","","","","","WF0020",13-MAR-26,"20260319","0300","FL1-4756-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2200",40,"2300","","","","","WF0020",13-MAR-26,"20260319","0400","FL1-4756-000","000","SAPN",100,"M/C",3,"00"
"HT","","20260318","2300",1,"4100","","","","","WF0020",13-MAR-26,"20260319","0400","QX2-1851-000","000","L204",100,"M/C",3,"00"
"HT","","20260318","2300",3,"2300","","","","","WF0020",13-MAR-26,"20260319","0400","FX2-5823-000","000","L204",100,"M/C",3,"00"
"HT","","20260318","2300",20,"2300","","","","","WF0020",13-MAR-26,"20260319","0100","FE8-8051-000","000","S811",100,"M/C",3,"00"
"HT","","20260319","0100",10,"2300","","","","","WF0020",13-MAR-26,"20260319","0100","FE3-6869-000","000","T731",100,"M/C",3,"01"
"HT","","20260319","0100",10,"2300","","","","","WF0020",13-MAR-26,"20260319","0100","FE3-6870-000","000","T731",100,"M/C",3,"01"
"HT","","20260319","0100",10,"2300","","","","","WF0020",13-MAR-26,"20260319","0200","FE3-6869-000","000","T731",100,"M/C",3,"01"
"HT","","20260319","0100",10,"2300","","","","","WF0020",13-MAR-26,"20260319","0200","FE3-6870-000","000","T731",100,"M/C",3,"01"
"RA","0082730006","20240117","2000",8000,"6100","MRS1","","","","WF0000",15-JAN-24,"20240118","0400","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0103300003","20240923","2000",8000,"6100","MRS1","","","","WF0000",19-SEP-24,"20240924","0100","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0142440004","20240118","2000",8000,"6100","MRS1","","","","WF0000",16-JAN-24,"20240119","0400","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0193550009","20240119","2000",8000,"6100","MRS1","","","","WF0000",17-JAN-24,"20240120","0400","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0217590006","20240925","2000",8000,"6100","MRS1","","","","WF0000",23-SEP-24,"20240925","1500","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0217590006","20240925","2000",8000,"6100","MRS1","","","","WF0000",23-SEP-24,"20240926","0100","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0245940008","20240122","2000",8000,"6100","MRS1","","","","WF0000",18-JAN-24,"20240123","0400","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0277650008","20240926","2000",8000,"6100","MRS1","","","","WF0000",24-SEP-24,"20240926","1400","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0277650008","20240926","2000",8000,"6100","MRS1","","","","WF0000",24-SEP-24,"20240926","2000","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0277650008","20240926","2000",8000,"6100","MRS1","","","","WF0000",24-SEP-24,"20240927","0400","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0331100000","20240927","2000",8000,"6100","MRS1","","","","WF0000",25-SEP-24,"20240927","1600","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0331100000","20240927","2000",8000,"6100","MRS1","","","","WF0000",25-SEP-24,"20240928","0300","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0389160002","20240930","2000",8000,"6100","MRS1","","","","WF0000",26-SEP-24,"20240930","1600","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0389160002","20240930","2000",8000,"6100","MRS1","","","","WF0000",26-SEP-24,"20241001","0200","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0391500003","20230505","0800",8,"6100","MRS1","","","","WF0000",02-MAY-23,"20230505","0800","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0391500003","20230506","0100",128,"6100","MRS1","","","","WF0000",02-MAY-23,"20230506","0200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0391500003","20230506","0100",132,"6100","MRS1","","","","WF0000",02-MAY-23,"20230506","0100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0391500003","20230506","0100",148,"6100","MRS1","","","","WF0000",02-MAY-23,"20230506","0300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0391500003","20230506","0100",184,"6100","MRS1","","","","WF0000",02-MAY-23,"20230506","0400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","0800",124,"6100","MRS1","","","","WF0000",04-MAY-23,"20230506","1100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","1300",128,"6100","MRS1","","","","WF0000",04-MAY-23,"20230506","1400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","1300",148,"6100","MRS1","","","","WF0000",04-MAY-23,"20230506","1300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","1500",148,"6100","MRS1","","","","WF0000",04-MAY-23,"20230506","1500","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","1500",188,"6100","MRS1","","","","WF0000",04-MAY-23,"20230506","1600","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","2000",60,"6100","MRS1","","","","WF0000",04-MAY-23,"20230507","0200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","2000",128,"6100","MRS1","","","","WF0000",04-MAY-23,"20230506","2100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","2000",140,"6100","MRS1","","","","WF0000",04-MAY-23,"20230506","2200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","2000",148,"6100","MRS1","","","","WF0000",04-MAY-23,"20230506","2000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","2000",148,"6100","MRS1","","","","WF0000",04-MAY-23,"20230506","2300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230506","2000",148,"6100","MRS1","","","","WF0000",04-MAY-23,"20230507","0100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","0800",88,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","0800","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","0800",132,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","0900","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","0800",136,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","1000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","0800",148,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","1100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","1300",128,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","1400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","1300",148,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","1300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","1500",148,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","1500","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","1500",188,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","1600","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","2000",116,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","2200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","2000",128,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","2100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0447820004","20230508","2000",148,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","2000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230508","2000",24,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","2200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230508","2000",148,"6100","MRS1","","","","WF0000",05-MAY-23,"20230508","2300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","0100",128,"6100","MRS1","","","","WF0000",05-MAY-23,"20230509","0200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","0100",152,"6100","MRS1","","","","WF0000",05-MAY-23,"20230509","0100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","0100",152,"6100","MRS1","","","","WF0000",05-MAY-23,"20230509","0300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","0100",188,"6100","MRS1","","","","WF0000",05-MAY-23,"20230509","0400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","0800",48,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","0800","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","0800",136,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","0900","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","0800",148,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","1000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","0800",148,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","1100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","1300",128,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","1400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","1300",152,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","1300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","1500",152,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","1500","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","1500",188,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","1600","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","2000",44,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","2200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","2000",136,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","2100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0506360006","20230509","2000",148,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","2000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0510590002","20241002","2000",8000,"6100","MRS1","","","","WF0000",30-SEP-24,"20241002","2200","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0510590002","20241002","2000",8000,"6100","MRS1","","","","WF0000",30-SEP-24,"20241003","0400","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0511270008","20240129","2000",8000,"6100","MRS1","","","","WF0000",25-JAN-24,"20240130","0400","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0562430006","20230509","2000",104,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","2200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230509","2000",148,"6100","MRS1","","","","WF0000",06-MAY-23,"20230509","2300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","0100",128,"6100","MRS1","","","","WF0000",06-MAY-23,"20230510","0200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","0100",152,"6100","MRS1","","","","WF0000",06-MAY-23,"20230510","0100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","0100",152,"6100","MRS1","","","","WF0000",06-MAY-23,"20230510","0300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","0100",188,"6100","MRS1","","","","WF0000",06-MAY-23,"20230510","0400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","0800",48,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","0800","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","0800",136,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","0900","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","0800",148,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","1000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","0800",148,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","1100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","1300",128,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","1400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","1300",152,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","1300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","1500",152,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","1500","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","1500",188,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","1600","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","2000",100,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","2100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0562430006","20230510","2000",148,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","2000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0573080004","20241003","2000",8000,"6100","MRS1","","","","WF0000",01-OCT-24,"20241004","0200","QC4-6467-000","000","M718",80,"M/C",2,"00"
"RA","0617880007","20230510","2000",36,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","2100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230510","2000",148,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","2200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230510","2000",148,"6100","MRS1","","","","WF0000",08-MAY-23,"20230510","2300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","0100",128,"6100","MRS1","","","","WF0000",08-MAY-23,"20230511","0200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","0100",152,"6100","MRS1","","","","WF0000",08-MAY-23,"20230511","0100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","0100",152,"6100","MRS1","","","","WF0000",08-MAY-23,"20230511","0300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","0100",188,"6100","MRS1","","","","WF0000",08-MAY-23,"20230511","0400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","0800",48,"6100","MRS1","","","","WF0000",09-MAY-23,"20230511","0800","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","0800",136,"6100","MRS1","","","","WF0000",09-MAY-23,"20230511","0900","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","0800",148,"6100","MRS1","","","","WF0000",09-MAY-23,"20230511","1000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","0800",148,"6100","MRS1","","","","WF0000",09-MAY-23,"20230511","1100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","1300",128,"6100","MRS1","","","","WF0000",09-MAY-23,"20230511","1400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0617880007","20230511","1300",152,"6100","MRS1","","","","WF0000",09-MAY-23,"20230511","1300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230511","1500",48,"6100","MRS1","","","","WF0000",09-MAY-23,"20230511","1600","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230511","1500",152,"6100","MRS1","","","","WF0000",09-MAY-23,"20230511","1500","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","0100",128,"6100","MRS1","","","","WF0000",09-MAY-23,"20230512","0200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","0100",148,"6100","MRS1","","","","WF0000",09-MAY-23,"20230512","0100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","0100",148,"6100","MRS1","","","","WF0000",09-MAY-23,"20230512","0300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","0100",184,"6100","MRS1","","","","WF0000",09-MAY-23,"20230512","0400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","0800",36,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","0800","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","0800",132,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","0900","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","0800",136,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","1000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","0800",148,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","1100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","1300",128,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","1400","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","1300",148,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","1300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","1500",148,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","1500","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","1500",188,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","1600","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","2000",128,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","2100","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","2000",140,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","2200","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","2000",148,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","2000","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0670140003","20230512","2000",264,"6100","MRS1","","","","WF0000",10-MAY-23,"20230512","2300","QC7-8730-000","000","TAFJ",90,"M/C",2,""
"RA","0681390004","20240201","2000",8000,"6100","MRS1","","","","WF0000",30-JAN-24,"20240202","0400","QC4-6467-000","000","M718",80,"M/C",2,"00"
