"factory_cd","delivery_key","delivery_date","delivery_time","delivery_order","block_cd","delivery_location","inventory_code","comment","approver","result","update_date","plan_date","plan_time","part_no","dim","supplier_cd","ratio","class","logic","cd_sply_fact"
"HT",NULL,"20260318","1500","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0400","QC8-9356-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0400","QC8-9358-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0800","QC8-9358-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1300","QD1-1733-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0100","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0100","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0300","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0300","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0400","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0800","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1000","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1000","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1100","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1300","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","12.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1300","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","15.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FE3-6708-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","15.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FE3-7051-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","16.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","16.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","16.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1400","QC8-1165-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","16.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1400","QC8-1169-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","2300",NULL,NULL,NULL,NULL,"WF0018","2026-03-13 00:00:00","20260318","1500","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1500","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1500","FL0-2078-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1500","FL0-2110-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1500","FL0-2151-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FE3-9635-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FL0-2078-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FL0-3086-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1500","QC4-9470-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","QC4-9474-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","QC4-9122-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","QC4-9123-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","QC4-9470-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","QC4-9474-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","QC8-1071-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2300","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2300","QC8-1071-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","QC4-9470-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","QC8-1071-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0300","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0400","QC7-9055-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0400","QC8-1071-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0800","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0800","QC8-1071-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0900","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0900","QC8-1071-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1000","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1000","QC8-1071-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1300","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1300","QC8-1071-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1300","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1300","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1400","QC8-1070-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","30.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FE2-B907-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","30.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1500","QC4-9122-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","30.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1500","QC4-9123-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","30.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0900","QD1-1731-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","30.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0900","QD1-1732-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","30.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0900","QD1-1733-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1500","FL1-4756-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FE3-6229-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FL1-4756-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-6229-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","FE3-6229-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2300","FE3-6229-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0100","FE3-6229-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","FE3-6229-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0300","FE3-6229-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0800","FE3-6229-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","40.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1500","QC4-9124-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","60.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","QC4-9124-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","380.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","0800","QD1-2784-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","460.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","0800","QC5-8759-000","000","R200","100.00","M/C","3","00"
"HT",NULL,"20260318","1500","800.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","QD1-1705-000","000","M411","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","0900","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1000","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1100","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1300","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1400","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2300","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0100","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0400","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1300","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2300","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0100","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0300","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0400","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","10.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0800","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1500","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0300","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0800","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0900","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1000","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1400","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1500","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","QC5-9933-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0200","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","20.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0900","QC5-9933-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","30.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0900","QC5-9375-000","000","T731","100.00","M/C","3","00"
"HT",NULL,"20260318","1600","40.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1100","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","80.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","0800","FE2-B140-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","100.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1100","FE3-6228-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","100.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","1600","FE3-6228-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","100.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2300","FE3-6228-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","100.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0300","FE3-6228-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","100.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","0800","FE3-6228-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","100.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260319","1100","FE3-6228-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","1600","300.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","0800","FE3-6228-000","000","X411","100.00","M/C","3","01"
"HT",NULL,"20260318","2000","1.00","4100",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","QC5-9237-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","3.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","FE3-9699-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","5.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","FE3-6708-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","5.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","FE3-7051-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","5.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-6880-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","9.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-9699-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","FE3-6833-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","FE3-9638-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-6869-000","000","T731","100.00","M/C","3","01"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-6870-000","000","T731","100.00","M/C","3","01"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-7329-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-9638-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","FC5-4759-000","000","T731","100.00","M/C","3","01"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","FE3-6869-000","000","T731","100.00","M/C","3","01"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2200","FE3-6870-000","000","T731","100.00","M/C","3","01"
"HT",NULL,"20260318","2000","10.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2300","FC5-4759-000","000","T731","100.00","M/C","3","01"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","FL0-2110-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","FL0-2151-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FC5-4759-000","000","T731","100.00","M/C","3","01"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-6708-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-6833-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-7051-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE3-9635-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FL0-2078-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FL0-2110-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","20.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FL0-3086-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","30.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2000","FE8-8150-000","000","SAPN","100.00","M/C","3","00"
"HT",NULL,"20260318","2000","30.00","2300",NULL,NULL,NULL,NULL,"WF0020","2026-03-13 00:00:00","20260318","2100","FE2-B907-000","000","SAPN","100.00","M/C","3","00"
